candidate_id,zipcode,latitude,longitude,geo_missing_flag
56,10001,40.74164240521417,-73.99550635188353,False
57,10001,40.75386911088898,-73.99757180869322,False
58,10001,40.741467377557186,-74.0027080771576,False
59,10001,40.74705968412562,-73.99613531821643,False
60,10001,40.74538880584097,-73.99107040799531,False
61,10001,40.75342043297712,-73.98815576385255,False
62,10001,40.73897905098053,-73.9887861741758,False
63,10001,40.74625137576924,-73.9891325500924,False
64,10001,40.75221569552313,-73.98695302485852,False
65,10001,40.75358564903433,-73.99940910748006,False
66,10001,40.74842126345669,-73.99917221689611,False
67,10001,40.74569823672042,-74.00148191001239,False
68,10001,40.748319405907466,-73.99306520109862,False
69,10001,40.7439468054261,-73.99621240377846,False
70,10001,40.740747605883406,-74.00350309426292,False
71,10001,40.73933612709424,-73.9872853711446,False
72,10001,40.7384772070302,-74.00312840063886,False
73,10001,40.750657335062336,-74.00507260802294,False
74,10001,40.756037930061936,-73.99230759684316,False
75,10001,40.75772779942876,-73.99654728905519,False
76,10001,40.744408073663166,-73.99570998854409,False
77,10001,40.75701637434596,-73.99628477125516,False
78,10001,40.74374414063724,-73.98915202421652,False
79,10001,40.74583837497025,-74.00667233300003,False
80,10001,40.743353700449845,-74.00033532981647,False
81,10001,40.75557554936464,-73.99752993665868,False
82,10001,40.74729174575622,-73.999977954672,False
83,10001,40.756013562460936,-73.98779946446119,False
84,10001,40.75823780658309,-73.99916517466079,False
85,10001,40.75772294891254,-73.99086240860738,False
86,10001,40.75191378295288,-74.0018022104116,False
87,10001,40.74272914521888,-74.00337904350958,False
88,10001,40.75685513220451,-74.00081846675234,False
89,10001,40.74746188490897,-73.99682084332026,False
90,10001,40.753963431909,-73.98981530076894,False
91,10001,40.74118145402297,-73.99816191279578,False
92,10001,40.755257097756704,-73.99033933388489,False
93,10001,40.74044827516904,-74.00357233302265,False
94,10001,40.74448397383198,-74.00519281861834,False
95,10001,40.74689326005681,-74.004547645897,False
96,10001,40.749764351873395,-74.00176886120379,False
97,10001,40.75032866130699,-74.00434948714194,False
98,10001,40.75791767736837,-73.98804877592286,False
99,10001,40.74623593877129,-74.00185642811748,False
100,10001,40.74340796425707,-73.99703212929596,False
101,10002,40.70599985603802,-73.9849058978785,False
102,10002,40.7133660581668,-73.99015186854822,False
103,10002,40.721387299429786,-73.98351929079634,False
104,10002,40.724286676307855,-73.99066127519009,False
105,10002,40.72315085529299,-73.982300656275,False
106,10002,40.7123484930319,-73.98526669127094,False
107,10002,40.71097139915304,-73.9802120016585,False
108,10002,40.707448546344246,-73.99345131277413,False
109,10002,40.7088606658416,-73.98963947995192,False
110,10002,40.72010465920064,-73.98716185101895,False
111,10002,40.714953526470765,-73.99768908070206,False
112,10002,40.71370803450711,-73.99642892450328,False
113,10002,40.709365065042434,-73.97905212122079,False
114,10002,40.70950796408687,-73.98053324722731,False
115,10002,40.72125786743123,-73.99451707526116,False
116,10002,40.71731423914541,-73.9953867625619,False
117,10002,40.719757763167394,-73.98495075445256,False
118,10002,40.72143877123382,-73.98811230901222,False
119,10002,40.72349726175667,-73.99671302106424,False
120,10002,40.711057771300545,-73.9833989480507,False
121,10002,40.713562184234966,-73.99424097291458,False
122,10002,40.707344214908574,-73.98135321777077,False
123,10002,40.71466285956931,-73.98005432656163,False
124,10002,40.719865782686334,-73.98950547588738,False
125,10002,40.712670220283115,-73.98738723306698,False
126,10002,40.722981199063796,-73.98295442840572,False
127,10002,40.705303059285384,-73.98381684297262,False
128,10002,40.72359014813812,-73.98349088480991,False
129,10002,40.70874011563135,-73.98802963745146,False
130,10002,40.70800632035847,-73.99052009443321,False
131,10002,40.72394234083881,-73.97923389384883,False
132,10002,40.71085673704353,-73.99090737911668,False
133,10002,40.71720425736263,-73.9784360540948,False
134,10002,40.70815602668131,-73.99256166712627,False
135,10002,40.72267113654582,-73.98786215536583,False
136,10002,40.723179221844546,-73.99398964204954,False
137,10002,40.71585337174943,-73.99117460734702,False
138,10002,40.71153085119785,-73.98876246072108,False
139,10002,40.71386154898203,-73.99055306240645,False
140,10002,40.72349941540632,-73.98306511629134,False
141,10002,40.71975093982663,-73.99190173100817,False
142,10002,40.71675418848634,-73.98211641133396,False
143,10002,40.72111180737087,-73.99080939078492,False
144,10002,40.720617455131375,-73.98298212206385,False
145,10002,40.70803012971244,-73.98038109062867,False
146,10002,40.71402642940361,-73.98797179102223,False
147,10002,40.714167383577966,-73.98634307997045,False
148,10002,40.717623384947345,-73.98773640868474,False
149,10002,40.722535770865186,-73.9851453048761,False
150,10002,40.71322855898611,-73.98936616486183,False
151,10002,40.72141677230258,-73.99073616114508,False
152,10002,40.70942909591565,-73.99651233623989,False
153,10002,40.72272053695841,-73.97932907097619,False
154,10002,40.70760240364327,-73.99101052517008,False
155,10002,40.70870744139031,-73.99538203062349,False
156,10002,40.72319733486,-73.9965624548171,False
157,10002,40.72480971326938,-73.99577098278606,False
158,10002,40.72246941298388,-73.98636987786023,False
159,10002,40.71255834975637,-73.9908531524675,False
160,10002,40.72034728286476,-73.99140853409992,False
161,10002,40.71834637833235,-73.98735347832968,False
162,10002,40.71489931290317,-73.97967675658703,False
163,10002,40.71629290117241,-73.98116276793903,False
164,10002,40.71971147068203,-73.99692885507882,False
165,10002,40.72066220105011,-73.99336259499819,False
166,10002,40.72326299293704,-73.99684151618783,False
167,10002,40.71186144068949,-73.99570534105531,False
168,10002,40.7147117823417,-73.9812995512826,False
169,10002,40.71116374719326,-73.99468130205378,False
170,10002,40.711805340713944,-73.9814223971616,False
171,10002,40.70800767915599,-73.99315275101846,False
172,10002,40.70657703928987,-73.9835857991202,False
173,10002,40.71310466487073,-73.99148320045714,False
174,10002,40.719572527806825,-73.9909804491532,False
175,10002,40.71975542546429,-73.98139601209371,False
176,10002,40.70955325686916,-73.97822362606308,False
177,10002,40.70844715895826,-73.99188318186687,False
178,10002,40.70879590581667,-73.99078988687288,False
179,10002,40.71480121775642,-73.98725648261996,False
180,10002,40.72227212084593,-73.97991104182368,False
181,10002,40.70960207721562,-73.98524211935629,False
182,10002,40.70742992114598,-73.98852060279636,False
183,10002,40.711646670760935,-73.99136998509093,False
184,10002,40.71485168483424,-73.98310344728942,False
185,10002,40.70658365317585,-73.98011653324626,False
186,10002,40.719896275492616,-73.99417001222223,False
187,10002,40.72398321818175,-73.98757375551953,False
188,10002,40.725196171562345,-73.99375481051399,False
189,10002,40.715898163967665,-73.9918950391488,False
190,10002,40.71128347114779,-73.98587869238332,False
191,10002,40.72363438133742,-73.98159472288842,False
192,10002,40.71967882797003,-73.98651652435797,False
193,10002,40.72364597007335,-73.98785277186619,False
194,10002,40.7226766435667,-73.98102036712247,False
195,10002,40.70947670693604,-73.98227549074069,False
196,10002,40.70544342313887,-73.99124340924904,False
197,10002,40.709791348893845,-73.98756274083026,False
198,10002,40.719937063233616,-73.99574647265105,False
199,10002,40.71549844403874,-73.97893175956612,False
200,10002,40.709772931019664,-73.98415717711778,False
201,10003,40.73315760541562,-73.99899872608688,False
202,10003,40.73081652391714,-73.98502459218118,False
203,10003,40.72217950864048,-73.98160957033953,False
204,10003,40.73170162833271,-73.99858677903349,False
205,10003,40.72578827223841,-73.98012648607146,False
206,10003,40.73294639466104,-73.99705054864462,False
207,10003,40.72705089004561,-73.99006592748279,False
208,10003,40.72171900138535,-73.99096768972773,False
209,10003,40.73108917270869,-73.99432644249437,False
210,10003,40.733072780005834,-73.98413519760815,False
211,10003,40.72601668448211,-73.9867900019944,False
212,10003,40.73409244485927,-73.98022919397742,False
213,10003,40.73686552334593,-73.9822330946042,False
214,10003,40.73110839816872,-73.99549302826041,False
215,10003,40.74121630585919,-73.99661288477922,False
216,10003,40.73072914638709,-73.99783813801515,False
217,10003,40.74017701714701,-73.97990150118302,False
218,10003,40.735687781240074,-73.99220014312739,False
219,10003,40.72638764802235,-73.99389393350926,False
220,10003,40.7238458805084,-73.98868382093846,False
221,10003,40.724136345514026,-73.99286538666892,False
222,10003,40.73383412951918,-73.98464912780818,False
223,10003,40.72178545409244,-73.99059768031246,False
224,10003,40.73434249189684,-73.98213508047682,False
225,10003,40.73080649564424,-73.97981588256565,False
226,10003,40.72661265095083,-73.99892982586746,False
227,10003,40.73097505729403,-73.9940777240996,False
228,10003,40.73777435344046,-73.99454454655637,False
229,10003,40.727512584365826,-73.98337545137962,False
230,10003,40.735602865040505,-73.98803897526685,False
231,10003,40.73539896123845,-73.9908272627286,False
232,10003,40.72140620095229,-73.99897289742975,False
233,10003,40.731524435751474,-73.99753418040562,False
234,10003,40.72232150960338,-73.97988966721725,False
235,10003,40.73848005279316,-73.99615945545581,False
236,10003,40.7213132843718,-73.9803666440922,False
237,10003,40.7268665059664,-73.99548204794289,False
238,10003,40.73513016215663,-73.99702192522317,False
239,10003,40.726592991960054,-73.97969810639576,False
240,10003,40.73408925548948,-73.98878644417034,False
241,10003,40.7292583722967,-73.98370998090232,False
242,10003,40.72411914953047,-73.97985324395925,False
243,10003,40.73852246016131,-73.9868468603486,False
244,10003,40.72215812380805,-73.98518288701104,False
245,10003,40.739565686817706,-73.98870845865042,False
246,10003,40.72838449643654,-73.9967944531004,False
247,10003,40.736398022082746,-73.98149956297576,False
248,10003,40.72330503488151,-73.98402030890495,False
249,10003,40.72164120972518,-73.97985890163845,False
250,10003,40.7336011604127,-73.98815121882016,False
251,10003,40.72721899667177,-73.9806141665686,False
252,10003,40.72661811254673,-73.98263706773567,False
253,10003,40.74100217358674,-73.9835320670897,False
254,10003,40.731679798407725,-73.99787851472297,False
255,10003,40.73074827578342,-73.99043488106057,False
256,10003,40.72535592082374,-73.99072824726571,False
257,10003,40.7284551576816,-73.99592631477697,False
258,10003,40.73012748286665,-73.99394400087351,False
259,10003,40.73174124841364,-73.99849679880568,False
260,10003,40.739424628395746,-73.9828727138896,False
261,10003,40.73235162665021,-73.98216382834485,False
262,10003,40.74054790147621,-73.99698955411894,False
263,10003,40.73391663616819,-73.97924011998128,False
264,10003,40.741057783386665,-73.98713354015418,False
265,10003,40.723860417409014,-73.98753614338018,False
266,10003,40.721341292711486,-73.99522177330665,False
267,10003,40.740422463191194,-73.99259118854793,False
268,10003,40.73406780211554,-73.99358281010736,False
269,10003,40.74025643774223,-73.984628825401,False
270,10003,40.72789302315162,-73.98336477157639,False
271,10003,40.72346331048952,-73.99135362119868,False
272,10003,40.72572436255463,-73.98552547105447,False
273,10003,40.723348925635435,-73.99125948335434,False
274,10003,40.72683299460418,-73.98907314161352,False
275,10003,40.728297953610074,-73.98507178844666,False
276,10003,40.72179154048614,-73.98652026157387,False
277,10003,40.725911425793875,-73.99382581942486,False
278,10003,40.73730511207167,-73.98008863212038,False
279,10003,40.72763100420054,-73.98266389459262,False
280,10003,40.72337981675942,-73.98652036693984,False
281,10003,40.736320645990695,-73.9960804414393,False
282,10003,40.729820047753385,-73.98134585671502,False
283,10003,40.72337156926896,-73.99883807283597,False
284,10003,40.73311170758095,-73.99048936918938,False
285,10003,40.737273784977674,-73.98073088923591,False
286,10003,40.72728307289088,-73.99143191765661,False
287,10003,40.73102544172659,-73.9874369707913,False
288,10003,40.74097707659363,-73.9852533949834,False
289,10003,40.729090970146906,-73.99392464627098,False
290,10003,40.74019251436844,-73.99648903133783,False
291,10003,40.73570531705009,-73.98069209949415,False
292,10003,40.73459331173069,-73.99073891119667,False
293,10003,40.725279818798505,-73.99185049355496,False
294,10003,40.7354374361884,-73.98620931551649,False
295,10003,40.739859523331965,-73.9818627817268,False
296,10003,40.73762301504532,-73.98097098249298,False
297,10003,40.72682674305474,-73.9918095291972,False
298,10003,40.72889787807572,-73.9879909882258,False
299,10003,40.734664364590856,-73.99346566633919,False
300,10003,40.721689249346184,-73.99121555232684,False
301,10004,40.71047055919109,-73.99715630561964,False
302,10004,40.72206530081088,-73.99879378643313,False
303,10004,40.71735999521891,-74.00911421670602,False
304,10004,40.71527698534799,-73.99969549918568,False
305,10004,40.70627220737446,-73.9999785023949,False
306,10004,40.70512359582656,-73.99967157937571,False
307,10004,40.7204512760832,-74.01497985382342,False
308,10004,40.71684321422923,-74.00595093851375,False
309,10004,40.70769639006343,-74.01303242124645,False
310,10004,40.71976518252134,-74.00464614502326,False
311,10004,40.72395998269833,-73.99635504445423,False
312,10004,40.72415333986929,-74.01362768963268,False
313,10004,40.72306512273928,-74.0111086078196,False
314,10004,40.713464245195176,-74.00085186888357,False
315,10004,40.708372418641545,-74.00467376788892,False
316,10004,40.70801633496452,-74.01390527786637,False
317,10004,40.70663117224859,-74.00884721930304,False
318,10004,40.704393096736744,-74.00750292157596,False
319,10004,40.717583942101626,-74.00796623629992,False
320,10004,40.7060158920104,-74.01474622275953,False
321,10004,40.7098623302553,-74.01261374618913,False
322,10004,40.72360189946436,-74.01297539550052,False
323,10004,40.720409248748105,-74.00427784116518,False
324,10004,40.715685738399685,-74.00575838568153,False
325,10004,40.72373526152228,-74.00872310449817,False
326,10004,40.72005831501908,-74.00489411785067,False
327,10004,40.71221267335252,-73.99689068133388,False
328,10004,40.716266319387294,-74.01362166115707,False
329,10004,40.712650784019935,-74.00036836544636,False
330,10004,40.718174940464785,-73.99767319340327,False
331,10004,40.70948754768283,-74.00083612567292,False
332,10004,40.713497504147895,-74.00452780506066,False
333,10004,40.72340093362013,-73.99641427360022,False
334,10004,40.72153181927851,-74.0088180582454,False
335,10004,40.722054016714544,-74.00322781644718,False
336,10004,40.712899935609414,-74.01528514635,False
337,10004,40.71970256248383,-74.00595788838552,False
338,10004,40.720023769989304,-74.00103954401314,False
339,10004,40.72017134736097,-74.00998697682607,False
340,10004,40.72031597198136,-74.00502307343068,False
341,10004,40.71376652400898,-74.00249748172358,False
342,10004,40.70472717365877,-74.01395366368224,False
343,10004,40.71014354730335,-73.99634019780085,False
344,10004,40.7070949155773,-74.00938807398482,False
345,10004,40.70532106129384,-74.00937462239415,False
346,10004,40.71070652573022,-73.99706385658111,False
347,10004,40.721203081739915,-74.00834471561514,False
348,10004,40.704795381160785,-73.99937937772009,False
349,10004,40.717510723542894,-74.01295271032697,False
350,10004,40.72422142542021,-74.01399533125152,False
351,10004,40.72164229083187,-74.01011467671741,False
352,10004,40.7130070693265,-74.00009086946447,False
353,10004,40.717850167119884,-73.99724271251112,False
354,10004,40.71672280650921,-74.01404379677042,False
355,10004,40.72198720726484,-74.00061688950022,False
356,10004,40.71853740901787,-74.01492532905293,False
357,10004,40.71222445489324,-74.01265128361081,False
358,10004,40.72073807816816,-74.00198942754365,False
359,10004,40.721961551946386,-73.99666849786152,False
360,10004,40.71979495228385,-73.99611533833558,False
361,10004,40.71659539772289,-74.01525740792218,False
362,10004,40.70458503030301,-74.00915792249593,False
363,10004,40.72076943438135,-73.9986773058735,False
364,10004,40.72351625057645,-74.01469757062902,False
365,10004,40.705191422219755,-73.99773432807265,False
366,10004,40.71040093396726,-74.0048402519878,False
367,10004,40.723948897660016,-74.00799102930529,False
368,10004,40.71761742796619,-74.00798240872736,False
369,10004,40.71966389328926,-74.00544570548854,False
370,10004,40.70905046275973,-74.01057387797483,False
371,10004,40.70946118425077,-74.00535359343483,False
372,10004,40.71836378032032,-73.99701440199914,False
373,10004,40.71818174750166,-74.00037614312075,False
374,10004,40.707678522317295,-74.00851874749985,False
375,10004,40.712575604397166,-74.00227239539998,False
376,10004,40.71021783952754,-74.0099341615716,False
377,10004,40.71141778309282,-73.99979395836914,False
378,10004,40.715851801800866,-74.01449445440335,False
379,10004,40.70586492199381,-74.00857426111435,False
380,10004,40.71963182101212,-74.00222633147042,False
381,10004,40.71845964709303,-74.00065579867892,False
382,10004,40.71004305425773,-74.00503487436116,False
383,10004,40.715167052806336,-74.0012073499764,False
384,10004,40.723437411382115,-74.01044020110409,False
385,10004,40.720165633455146,-74.00280058902953,False
386,10004,40.71590475741727,-74.00050240441306,False
387,10004,40.72318064932856,-74.01526617164261,False
388,10004,40.707248002050264,-74.00087425536998,False
389,10004,40.70597582705821,-74.00567752598518,False
390,10004,40.70869721553284,-74.01051408592315,False
391,10004,40.71833680965889,-74.01539614453462,False
392,10004,40.72176638855804,-74.00711042089296,False
393,10004,40.714347865878146,-74.00519904072613,False
394,10004,40.71721088589159,-74.00910286826755,False
395,10004,40.70632214981127,-74.00963242126667,False
396,10004,40.707662842360456,-74.00487733641098,False
397,10004,40.71066057261921,-73.99683865644013,False
398,10004,40.72361468555961,-74.00359748238864,False
399,10004,40.716649945353346,-73.99629242870866,False
400,10004,40.72204566302471,-74.00069860101684,False
401,10005,40.70187181223485,-74.01098921943765,False
402,10005,40.69962533531521,-74.00855703746166,False
403,10005,40.71540737044279,-74.00005698093977,False
404,10005,40.697966988680385,-74.0177961942142,False
405,10005,40.71357275336816,-74.00755659744104,False
406,10005,40.69960379776417,-74.00482693460832,False
407,10005,40.70848446355859,-74.01585828786328,False
408,10005,40.70079200466995,-74.01709844071374,False
409,10005,40.6997972094774,-74.01565388650295,False
410,10005,40.69946472584949,-74.00459065708175,False
411,10005,40.696589994885215,-74.01626290769504,False
412,10005,40.69828347276156,-74.01196917758084,False
413,10005,40.701575006217034,-74.01319872429367,False
414,10005,40.71061073306865,-73.99833954424484,False
415,10005,40.70627955847257,-73.99941594564173,False
416,10005,40.70353220224252,-74.01616635106394,False
417,10005,40.70377547658939,-74.01237744453171,False
418,10005,40.70546813924578,-74.00515912646168,False
419,10005,40.70482100438304,-73.99959678975844,False
420,10005,40.713295296445985,-74.00426044809669,False
421,10005,40.705393698247285,-74.01566625436372,False
422,10005,40.70354027333555,-74.00421196921198,False
423,10005,40.70129771041107,-74.01622023844914,False
424,10005,40.71375796915021,-74.00411898380369,False
425,10005,40.7079055285327,-74.00245002188782,False
426,10005,40.712312920751664,-74.00863082003659,False
427,10005,40.71322376502818,-73.99997161978598,False
428,10005,40.70103102190849,-74.0061490928042,False
429,10005,40.706131680576405,-74.00754108441697,False
430,10005,40.71435326187929,-74.01219622594614,False
431,10005,40.71526867956469,-74.00025737570392,False
432,10005,40.70477445777227,-74.00195093472765,False
433,10005,40.7109809398864,-74.00474210060763,False
434,10005,40.70199667778766,-74.01437098016359,False
435,10005,40.709030553935314,-74.00144053407199,False
436,10005,40.69592505577354,-74.00544393249383,False
437,10005,40.70445746049244,-74.00033824489746,False
438,10005,40.70202945861708,-74.00881630375473,False
439,10005,40.7058953420807,-74.01549120957259,False
440,10005,40.70985784605398,-74.00169047309758,False
441,10005,40.69675818553792,-74.01247222358927,False
442,10005,40.6963608936307,-73.99916911790623,False
443,10005,40.70894337641408,-73.9990159916109,False
444,10005,40.70622988556662,-74.00225862952209,False
445,10005,40.703088279677594,-74.01122361934856,False
446,10005,40.7031653563421,-74.00514275732547,False
447,10005,40.70278906302043,-74.00029265096792,False
448,10005,40.715265497301,-74.01769146969326,False
449,10005,40.69947246580805,-74.01605500014826,False
450,10005,40.696447280941825,-74.01374518013306,False
451,10005,40.704535866407376,-74.00156019269423,False
452,10005,40.700036480610194,-74.00842109488676,False
453,10005,40.71419237478893,-74.00495570586428,False
454,10005,40.71156158039512,-74.00728012059629,False
455,10005,40.71520932917681,-74.00652675690638,False
456,10005,40.69651021427925,-74.01434034400121,False
457,10005,40.70369547257914,-74.00627445654852,False
458,10005,40.71103861734817,-74.01003827748193,False
459,10005,40.70980116610031,-74.00250260993782,False
460,10005,40.701945203944994,-73.99871459519929,False
461,10005,40.70859312990471,-74.00068003878428,False
462,10005,40.70671875377617,-74.00346793785695,False
463,10005,40.711010881232326,-74.00013503241532,False
464,10005,40.698606995137425,-74.00713433151662,False
465,10005,40.704167570262115,-73.99983681957653,False
466,10005,40.697701893884975,-73.99864852222639,False
467,10005,40.71310902648186,-74.01682347436872,False
468,10005,40.70541932771081,-74.00394880999575,False
469,10005,40.71036303091382,-74.00017011749524,False
470,10005,40.711597308711646,-74.01208139239313,False
471,10005,40.70556869571725,-74.00426428474128,False
472,10005,40.69836873682728,-74.014420184048,False
473,10005,40.70522084896219,-74.01233508402589,False
474,10005,40.71285118499568,-74.0065744535696,False
475,10005,40.70257330395437,-74.00132333948791,False
476,10005,40.71169756897108,-73.99833290245802,False
477,10005,40.712546153766674,-74.0100108693039,False
478,10005,40.69814997763539,-74.001487181836,False
479,10005,40.69679515835921,-74.01129457585311,False
480,10005,40.713994759615424,-73.9990846705311,False
481,10005,40.70841129187042,-74.00452703366034,False
482,10005,40.69644908977451,-74.00801039317821,False
483,10005,40.706537363576125,-74.01149798507753,False
484,10005,40.69697193669507,-74.01372184800552,False
485,10005,40.70275967873722,-74.00959716026968,False
486,10005,40.707418534510666,-74.00385216962604,False
487,10005,40.701952637465475,-74.01172092480162,False
488,10005,40.69599383285447,-74.01748250279813,False
489,10005,40.70075643388617,-74.0034951000465,False
490,10005,40.70816627660748,-74.00290421958645,False
491,10005,40.71097838872429,-74.00116865064662,False
492,10005,40.71000638531974,-73.99871978161998,False
493,10005,40.71357650438603,-74.00656565667555,False
494,10005,40.70736315340982,-74.01761465919296,False
495,10005,40.71557053155416,-74.01566848005268,False
496,10005,40.710406943932625,-74.00187969609752,False
497,10005,40.703061090586104,-74.0143629589067,False
498,10005,40.69757519773581,-74.00332787988341,False
499,10005,40.70465307058411,-74.00402564481999,False
500,10005,40.713908152977034,-74.01536832527698,False
501,10006,40.71688342001448,-74.01526747080983,False
502,10006,40.70460534019794,-74.00463875478793,False
503,10006,40.71831303385213,-74.01952215564465,False
504,10006,40.71163676693904,-74.02137009372457,False
505,10006,40.71151828007715,-74.00695373544448,False
506,10006,40.71218997093048,-74.01515333715874,False
507,10006,40.706161327191275,-74.01563755169552,False
508,10006,40.71029423635986,-74.00586865459854,False
509,10006,40.71708132314538,-74.02242940759585,False
510,10006,40.702132447892915,-74.02125551368343,False
511,10006,40.70236669281534,-74.01656784378781,False
512,10006,40.708630633652454,-74.0109107754598,False
513,10006,40.713142844382794,-74.00569776917227,False
514,10006,40.71828176874459,-74.01024287042885,False
515,10006,40.71540729037336,-74.0079392230615,False
516,10006,40.70465064078437,-74.00598615459529,False
517,10006,40.69935526275896,-74.02349265312496,False
518,10006,40.70397465258777,-74.01425804940745,False
519,10006,40.71126725790001,-74.0214645946691,False
520,10006,40.7119602026767,-74.0074636826588,False
521,10006,40.70220625839159,-74.01519749490336,False
522,10006,40.70889969979907,-74.0144638596383,False
523,10006,40.71449659861777,-74.0042895520376,False
524,10006,40.714479063280166,-74.02194014364248,False
525,10006,40.71459871144318,-74.02216807335529,False
526,10006,40.70321940770483,-74.02043806206328,False
527,10006,40.70245038213693,-74.01293369745885,False
528,10006,40.71193379715222,-74.01409357435327,False
529,10006,40.71769391278058,-74.01869415359938,False
530,10006,40.713762804605096,-74.00609635642985,False
531,10006,40.709741322215095,-74.01437554996076,False
532,10006,40.710423688935585,-74.01492380459679,False
533,10006,40.709603877646465,-74.01516132095742,False
534,10006,40.70650939420588,-74.00959307063721,False
535,10006,40.70035702426136,-74.02016915854541,False
536,10006,40.7155239694343,-74.00807845306369,False
537,10006,40.70412907454589,-74.01595462134668,False
538,10006,40.71702053013257,-74.00713845549652,False
539,10006,40.71078692599959,-74.01907019642394,False
540,10006,40.6993850394263,-74.01487484306315,False
541,10006,40.71195254278515,-74.00693039018964,False
542,10006,40.715553780114845,-74.02284448197413,False
543,10006,40.70338314067674,-74.01671810823045,False
544,10006,40.70227464421919,-74.00744049243272,False
545,10006,40.7138493152617,-74.01316333919237,False
546,10006,40.718158529559915,-74.02061882917818,False
547,10006,40.71649303406655,-74.02117073491675,False
548,10006,40.701763634110286,-74.00957561599498,False
549,10006,40.700691393840835,-74.01218309809163,False
550,10006,40.70690467072945,-74.00893052068918,False
551,10006,40.71651350477618,-74.00810256970661,False
552,10006,40.715493797528424,-74.02284109102936,False
553,10006,40.70470390996488,-74.01319133826627,False
554,10006,40.70681906629259,-74.0188749009404,False
555,10006,40.7046574819592,-74.00459138059216,False
556,10006,40.70438361759743,-74.0164219177964,False
557,10006,40.69857419547501,-74.00659844745444,False
558,10006,40.70159681406803,-74.01941711448971,False
559,10006,40.70360529034184,-74.0058075588631,False
560,10006,40.702629028224926,-74.00754947278263,False
561,10006,40.71466098680646,-74.00495958862426,False
562,10006,40.70081122627201,-74.01915442055324,False
563,10006,40.71335796584162,-74.01957998491437,False
564,10006,40.704226590937466,-74.02016516839777,False
565,10006,40.701953933723104,-74.01386893290743,False
566,10006,40.70069366124226,-74.01706604763072,False
567,10006,40.70703187819198,-74.02300903766951,False
568,10006,40.70626666332949,-74.02161755127828,False
569,10006,40.70837157062292,-74.00698523622886,False
570,10006,40.71486844324364,-74.02189102968924,False
571,10006,40.71052455515349,-74.00680827236057,False
572,10006,40.703259450858695,-74.008261469771,False
573,10006,40.716315286929,-74.00737751697119,False
574,10006,40.70064602063031,-74.02331880000955,False
575,10006,40.70233448219844,-74.01809045318106,False
576,10006,40.71082365981232,-74.01581453649514,False
577,10006,40.71256814061323,-74.01643850078956,False
578,10006,40.701588508493096,-74.01724620313027,False
579,10006,40.71618648452778,-74.0043293531151,False
580,10006,40.702650254681345,-74.00773063225951,False
581,10006,40.7039669747308,-74.00575736913136,False
